OBJECTID,ID,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,HSIPTHEMES,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,STATE_ID,SUBTYPE,DENOM,MEMBERS,ATTENDANCE,LOC_TYPE,PROT,CATH
1271,10439506,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - SANTA CLARA 1ST WARD,541-688-1235,3132 RIVER ROAD,NOT AVAILABLE,EUGENE,OR,97404,1774,LANE,41039,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-16T00:00:00.000Z,ALT REF,2007-10-16T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,37683651,-123.1343623,44.1092979,NAVTEQ,2008Q1,BLOCKFACE,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1272,10440395,SAN PABLO CONGREGATION,831-424-7331,1071 PAJARO STREET,NOT AVAILABLE,SALINAS,CA,93901,3001,MONTEREY,06053,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-05T00:00:00.000Z,ALT REF,2007-11-07T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23784231,-121.6553423,36.6596351,NAVTEQ,2008Q1,BLOCKFACE,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1273,10581793,GRACE MISSIONARY BAPTIST CHURCH,541-747-8824,1029 QUINALT STREET,NOT AVAILABLE,SPRINGFIELD,OR,97477,2679,LANE,41039,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2009-03-16T00:00:00.000Z,ALT REF,2009-03-16T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,37686255,-123.0116631,44.0614885,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1274,10684125,RIGDZIN GATSAL,541-846-7814,2876 EAST FORK ROAD,NOT AVAILABLE,WILLIAMS,OR,97544,9711,JOSEPHINE,41033,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2009-04-28T00:00:00.000Z,ALT REF,2009-04-28T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,87761981,-123.27371,42.1819525,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,"TIBETAN, NYINGMAPA",NOT AVAILABLE,0,NOT AVAILABLE,N,N
1275,10460325,SAINT TIMOTHYS LUTHERAN CHURCH,408-264-3858,5100 CAMDEN AVENUE,NOT AVAILABLE,SAN JOSE,CA,95124,5754,SANTA CLARA,06085,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-03-07T00:00:00.000Z,ALT REF,2008-03-10T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23729860,-121.9070897,37.2461277,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,ELCA,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1276,10426456,CONGREGATION BETH ISRAEL,510-843-5246,1630 BANCROFT WAY,NOT AVAILABLE,BERKELEY,CA,94703,1646,ALAMEDA,06001,SE CORNER OF BANCROFT WAY AND JEFFERSON AVE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-20T00:00:00.000Z,PHONE,2007-07-20T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,23639943,-122.2779419,37.8660424,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,JUDAIC,ORTHODOX,NOT AVAILABLE,0,SYNAGOGUE,N,N
1277,10429486,B'NAI ISRAEL JEWISH CENTER,707-762-0340,740 WESTERN AVENUE,NOT AVAILABLE,PETALUMA,CA,94952,2546,SONOMA,06097,ON THE NW SIDE OF WESTERN AVE BETWEEN FAIR ST AND OAK TER.,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-25T00:00:00.000Z,PHONE,2007-07-25T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,23822262,-122.6495556,38.2312479,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,JUDAIC,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,N
1278,10428285,CHABAD OF MARIN,415-492-1666,1150 IDYLBERRY ROAD,NOT AVAILABLE,SAN RAFAEL,CA,94903,1108,MARIN,06041,LOCATED ON THE NORTHEAST SIDE OF IDYLBERRY ROAD .15 MILE FROM THE WESTERN MOST INTERSECTION OF MOUNT LASSEN DRIVE AND IDYLEBERRY ROAD.,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-25T00:00:00.000Z,PHONE,2007-07-25T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,23625742,-122.5713795,38.0286479,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,NOT AVAILABLE,JUDAIC,CHABAD,NOT AVAILABLE,0,CHABAD,N,N
1279,10428882,CHABAD OF GREATER SOUTH BAY,650-424-9800,3070 LOUIS ROAD,NOT AVAILABLE,PALO ALTO,CA,94303,3952,SANTA CLARA,06085,ON THE SOUTHWEST SIDE OF LOUIS ROAD BETWEEN CLARA DRIVE AND PIERS COURT,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-30T00:00:00.000Z,PHONE,2007-07-30T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,23706824,-122.1201993,37.4351534,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,NOT AVAILABLE,JUDAIC,CHABAD,NOT AVAILABLE,0,CHABAD,N,N
1280,10431729,MASJID AL-HAQ,415-579-0429,228 NORTH ELLSWORTH AVENUE,NOT AVAILABLE,SAN MATEO,CA,94401,2557,SAN MATEO,06081,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-04T00:00:00.000Z,ALT REF,2007-10-04T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,"MOSQUES, RELIGIOUS",23603257,-122.328757,37.5710954,NAVTEQ,2008Q1,BLOCKFACE,N/A,TGS,NOT AVAILABLE,MUSLIM,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,N
1281,10430538,MUSLIM COMMUNITY ASSOCIATION OF SAN FRANCISCO BAY AREA,408-727-7277,3003 SCOTT BOULEVARD,NOT AVAILABLE,SANTA CLARA,CA,95054,3316,SANTA CLARA,06085,LOCATED ON THE NE CORNER OF SCOTT BLVD AND SPACE PARK DR.,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-18T00:00:00.000Z,PHONE,2007-07-18T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,"MOSQUES, RELIGIOUS",23719917,-121.9594797,37.3771403,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,MUSLIM,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,N
1282,10427975,TEMPLE ISAIAH,925-283-8575,3800 MOUNT DIABLO BOULEVARD,NOT AVAILABLE,LAFAYETTE,CA,94549,3417,CONTRA COSTA,06013,ENTRANCE TO ENTITY IS LOCATED ON THE N SIDE OF MT DIABLO BLVD APPROX 0.19 MILES W OF RISA RD,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-20T00:00:00.000Z,PHONE,2007-07-20T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,23666725,-122.1368727,37.8892187,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,JUDAIC,REFORM,856,0,NOT AVAILABLE,N,N
1283,10429574,KOL EMETH,650-948-7498,4175 MANUELA AVENUE,NOT AVAILABLE,PALO ALTO,CA,94306,3703,SANTA CLARA,06085,.15 MILES SOUTHEAST OF OAK HILL AVENUE ON THE EAST SIDE OF MANUELA AVENUE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-30T00:00:00.000Z,PHONE,2007-07-30T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,23707302,-122.1329815,37.39713,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,JUDAIC,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,N
1284,10429062,CONGREGATION CHEVRA THILIM,415-752-2866,751 25TH AVENUE,NOT AVAILABLE,SAN FRANCISCO,CA,94121,3611,SAN FRANCISCO,06075,WEST SIDE OF 25TH AVENUE BETWEEN CABRILLO STREET AND BALBOA STREET.,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-25T00:00:00.000Z,PHONE,2007-07-25T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,23595133,-122.4847043,37.775336,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,JUDAIC,ORTHODOX,NOT AVAILABLE,0,NOT AVAILABLE,N,N
1285,10429589,TEMPLE BETH SHOLOM,510-357-8505,642 DOLORES AVENUE,NOT AVAILABLE,SAN LEANDRO,CA,94577,5233,ALAMEDA,06001,"LOCATED ON THE NORTHWEST SIDE OF DOLORES AVE, .05 MILES NORTHEAST OF BANCROFT AVE.",NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-27T00:00:00.000Z,PHONE,2007-07-27T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,23690900,-122.1459132,37.7249615,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,JUDAIC,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,N
1286,10429594,CONGREGATION BETH AMI,707-545-4334,4676 MAYETTE AVENUE,NOT AVAILABLE,SANTA ROSA,CA,95405,7332,SONOMA,06097,"LOCATED ON THE SOUTHEAST SIDE OF MAYETTE AVE, .07 MILES SOUTHWEST OF WYOMING DR.",NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-30T00:00:00.000Z,PHONE,2007-07-30T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,23828773,-122.6658091,38.4434554,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,JUDAIC,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,N
1287,10427262,KEDDEM CONGREGATION,650-494-6400,3900 FABIAN WAY,NOT AVAILABLE,PALO ALTO,CA,94303,4605,SANTA CLARA,06085,"WEST SIDE OF FABIAN WAY, IN BETWEEN EAST MEADOW DRIVE AND EAST CHARLESTON ROAD.",NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-23T00:00:00.000Z,PHONE,2007-07-23T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,23701354,-122.1045607,37.4256531,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,NOT AVAILABLE,JUDAIC,RECONSTRUCTIONIST,NOT AVAILABLE,0,SYNAGOGUE,N,N
1288,10429604,CONGREGATION HA - MAKOM,707-451-9140,1405 KENTUCKY STREET,GRACE EPISCOPAL CHURCH,FAIRFIELD,CA,94533,4715,SOLANO,06095,ON THE SOUTH SIDE OF KENTUCKY ST BETWEEN HARDING ST AND 1ST ST.,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-25T00:00:00.000Z,PHONE,2007-07-25T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,24548330,-122.0529173,38.2515628,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,JUDAIC,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,N
1289,10427657,CONGREGATION BET HAVERIM JEWISH FELLOWSHIP OF DAVIS,530-758-0842,1715 ANDERSON ROAD,NOT AVAILABLE,DAVIS,CA,95616,0916,YOLO,06113,LOCATED ON THE WEST SIDE OF ANDERSON ROAD. .06 MILES NORTH OF RADCLIFFE DRIVE.,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-30T00:00:00.000Z,PHONE,2007-07-30T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,24476295,-121.7589059,38.55876,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,NOT AVAILABLE,JUDAIC,REFORM,275,0,NOT AVAILABLE,N,N
1290,10427680,CONGREGATION BETH ISRAEL,831-624-2015,5716 CARMEL VALLEY ROAD,NOT AVAILABLE,CARMEL,CA,93923,7919,MONTEREY,06053,SOUTH SIDE OF CARMEL VALLEY ROAD BETWEEN VIA PETRA AND RANCHO SAN CARLOS ROAD.,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-20T00:00:00.000Z,PHONE,2007-07-31T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,23791126,-121.874558,36.5391554,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,JUDAIC,REFORM,292,0,NOT AVAILABLE,N,N
1291,10427709,CONGREGATION B'NAI TIKVAH,925-933-5397,25 HILLCROFT WAY,NOT AVAILABLE,WALNUT CREEK,CA,94597,3907,CONTRA COSTA,06013,NE SIDE OF HILLCROFT WAY BETWEEN SPRINGBROOK RD AND PLACER RIDGE RD,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-20T00:00:00.000Z,PHONE,2007-07-20T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,23766884,-122.07933,37.9001817,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,JUDAIC,REFORM,325,0,NOT AVAILABLE,N,N
1292,10428123,CONTRA COSTA JEWISH COMMUNITY CENTER,925-938-7800,2071 TICE VALLEY BOULEVARD,NOT AVAILABLE,WALNUT CREEK,CA,94595,2504,CONTRA COSTA,06013,"LOCATED ON THE SOUTH SIDE OF TICE VALLEY BOULEVARD, BETWEEN ROSSMOOR PARKWAY AND TICE VALLEY LANE.",NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-27T00:00:00.000Z,PHONE,2007-07-27T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,24577571,-122.0690705,37.8760085,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,NOT AVAILABLE,JUDAIC,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,N
1293,10427661,CONGREGATION BETH AM,650-493-4661,26790 ARASTRADERO ROAD,NOT AVAILABLE,LOS ALTOS HILLS,CA,94022,1916,SANTA CLARA,06085,ON THE SOUTH SIDE OF THE INTERSECTION OF ARASTRADERO ROAD AND DEER CREEK ROAD,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-30T00:00:00.000Z,PHONE,2007-07-30T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,23724716,-122.1479614,37.3924883,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,NOT AVAILABLE,JUDAIC,REFORM,1414,0,NOT AVAILABLE,N,N
1294,10427896,TEMPLE BETH ISRAEL,530-243-5726,8529 PLACER ROAD,NOT AVAILABLE,REDDING,CA,96001,9502,SHASTA,06089,LOCATED ON THE SE SIDE OF PLACER RD ABOUT .18 MILES NE OF THE RANCHLAND DR AND PLACER RD T-INTERSECTION.,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-24T00:00:00.000Z,PHONE,2007-07-24T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,91180728,-122.4740938,40.5335445,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,NOT AVAILABLE,JUDAIC,REFORM,49,0,NOT AVAILABLE,N,N
1295,10428558,CHABAD STUDENT CENTER,831-471-9123,1142 KING STREET,NOT AVAILABLE,SANTA CRUZ,CA,95060,2414,SANTA CRUZ,06087,ON THE NW SIDE OF KING ST BETWEEN BAY ST AND LAURENT ST.,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-25T00:00:00.000Z,PHONE,2007-07-25T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,23775616,-122.0430194,36.9685483,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,JUDAIC,CHABAD,NOT AVAILABLE,0,CHABAD,N,N
1296,10427750,CONGREGATION RODEF SHOLOM,415-479-3441,170 NORTH SAN PEDRO ROAD,NOT AVAILABLE,SAN RAFAEL,CA,94903,4206,MARIN,06041,"SOUTHEAST SIDE OF N SAN PEDRO RD, .08 MILES NORTHEAST OF ROOSEVELT AVE.",NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-27T00:00:00.000Z,PHONE,2007-07-31T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,127815625,-122.5236406,37.9993782,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,JUDAIC,REFORM,1171,0,NOT AVAILABLE,N,N
1297,10427758,CONGREGATION SHERITH ISRAEL,415-346-1720,2266 CALIFORNIA STREET,NOT AVAILABLE,SAN FRANCISCO,CA,94115,2814,SAN FRANCISCO,06075,NORTHEAST CORNER OF CALIFORNIA STREET AND WEBSTER STREET.,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-30T00:00:00.000Z,PHONE,2007-08-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,23599400,-122.4319303,37.7893631,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,JUDAIC,REFORM,659,0,NOT AVAILABLE,N,N
1298,10427759,CONGREGATION SHIR AMI,510-537-1787,4529 MALABAR AVENUE,NOT AVAILABLE,CASTRO VALLEY,CA,94546,2309,ALAMEDA,06001,"LOCATED ON THE SOUTH SIDE OF MALABAR AVE, .05 MILES EAST OF REDWOOD RD.",NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-30T00:00:00.000Z,PHONE,2007-07-30T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,23663328,-122.073125,37.7100984,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,JUDAIC,REFORM,55,0,NOT AVAILABLE,N,N
1299,10427761,CONGREGATION SHIR SHALOM,707-935-3636,252 WEST SPAIN STREET,NOT AVAILABLE,SONOMA,CA,95476,5621,SONOMA,06097,"LOCATED ON THE NORTH SIDE OF W SPAIN ST, .06 MILES EAST OF 3RD ST W.",NOT AVAILABLE,NOT AVAILABLE,N/A,2007-08-02T00:00:00.000Z,PHONE,2007-08-02T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,23813343,-122.4618755,38.2950538,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,JUDAIC,REFORM,90,0,NOT AVAILABLE,N,N
1300,10427102,JEWISH COMMUNITY - BEIT AM,541-753-0067,625 NORTHWEST 36TH STREET,NOT AVAILABLE,CORVALLIS,OR,97330,4928,BENTON,41003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-08-08T00:00:00.000Z,ALT REF,2007-08-08T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,109792853,-123.2905116,44.5739989,NAVTEQ,2008Q1,BLOCKFACE,N/A,TGS,NOT AVAILABLE,JUDAIC,NOT AVAILABLE,NOT AVAILABLE,0,SYNAGOGUE,N,N
1301,10427809,PENINSULA TEMPLE BETH EL,650-341-7701,1700 ALAMEDA DE LAS PULGAS,NOT AVAILABLE,SAN MATEO,CA,94403,1223,SAN MATEO,06081,LOCATED ON THE WEST SIDE OF ALAMEDA DE LAS PULGAS .11 MILE NORTHWEST OF THE T INTERSECTION OF WEST 20TH STREET AND ALAMEDA DE LAS PULGAS.,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-31T00:00:00.000Z,PHONE,2007-07-31T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,120890990,-122.3234039,37.5461411,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,JUDAIC,REFORM,561,0,NOT AVAILABLE,N,N
1302,10427810,PENINSULA TEMPLE SHOLOM,650-697-2266,1655 SEBASTIAN DRIVE,NOT AVAILABLE,BURLINGAME,CA,94010,5837,SAN MATEO,06081,LOCATED ON THE SOUTHWEST SIDE OF SEBASTIAN DRIVE DIRECTLY SOUTHWEST OF THE T INTERSECTION OF TIBURON WAY AND SEBASTIAN DRIVE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-31T00:00:00.000Z,PHONE,2007-07-31T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,23616779,-122.3941738,37.5804168,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,JUDAIC,REFORM,695,0,NOT AVAILABLE,N,N
1303,10428586,CHABAD OF SUNNYVALE,408-720-0553,1110 SUNNYVALE SARATOGA ROAD,SUITE B,SUNNYVALE,CA,94086,2594,SANTA CLARA,06085,LOCATED ON THE W SIDE OF SUNNYVALE SARATOGA RD BETWEEN WESTSIDE AVE AND CRESCENT AVE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-25T00:00:00.000Z,PHONE,2007-07-25T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,28415874,-122.0331765,37.3559399,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,JUDAIC,CHABAD,NOT AVAILABLE,0,CHABAD,N,N
1304,10428397,CHABAD HOUSE JEWISH CENTER AT UNIVERSITY OF OREGON,541-484-7665,1307 EAST 19TH AVENUE,NOT AVAILABLE,EUGENE,OR,97403,1421,LANE,41039,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-08-08T00:00:00.000Z,ALT REF,2007-08-08T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,124470226,-123.0727238,44.0391085,NAVTEQ,2008Q1,BLOCKFACE,N/A,TGS,NOT AVAILABLE,JUDAIC,CHABAD,NOT AVAILABLE,0,CHABAD,N,N
1305,10428614,CHABAD AT STANFORD UNIVERSITY,650-494-3274,1289 COLLEGE AVENUE,NOT AVAILABLE,PALO ALTO,CA,94306,1345,SANTA CLARA,06085,ON THE NORTH CORNER OF HANOVER STREET AND COLLEGE AVENUE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-30T00:00:00.000Z,PHONE,2007-07-30T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,23698777,-122.1527151,37.4204632,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,JUDAIC,CHABAD,NOT AVAILABLE,0,CHABAD,N,N
1306,10427545,CONGREGATION SHA'AR ZAHAV,415-861-6932,290 DOLORES STREET,NOT AVAILABLE,SAN FRANCISCO,CA,94103,2262,SAN FRANCISCO,06075,NORTHWEST CORNER OF THE INTERSECTION OF DOLORES STREET AND 16TH STREET,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-07-30T00:00:00.000Z,PHONE,2007-07-30T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,SYNAGOGUES,23747676,-122.4268137,37.7648562,NAVTEQ,2006Q4,ONENTITY,YES,TGS,NOT AVAILABLE,JUDAIC,REFORM,391,0,NOT AVAILABLE,N,N
